customer_id,name,age,country,income
CUST0001094,John Smith,70,Canada,89460.73
CUST0001095,David Brown,37,Nigeria,188096.68
CUST0001096,Carlos Diaz,68,Nigeria,186769.32
CUST0001097,Carlos Diaz,23,USA,29377.61
CUST0001098,Ahmed Bello,45,Nigeria,83996.97
CUST0001099,Fatima Ali,43,UAE,5928.22
CUST0001100,Aisha Musa,32,Nigeria,98152.64
CUST0001101,Aisha Musa,48,Canada,96365.08
CUST0001102,Carlos Diaz,61,UAE,54398.84
CUST0001103,Carlos Diaz,70,UK,114323.17
CUST0001104,Ahmed Bello,33,UK,185111.61
CUST0001105,Aisha Musa,50,Nigeria,47435.17
CUST0001106,Wei Zhang,24,Nigeria,137449.62
CUST0001107,John Smith,20,USA,51553.33
CUST0001108,Aisha Musa,21,Canada,98074.56
CUST0001109,Carlos Diaz,35,USA,77728.81
CUST0001110,Aisha Musa,26,UAE,89351.88
CUST0001111,Fatima Ali,53,UK,19127.2
CUST0001112,Wei Zhang,46,Nigeria,171654.33
CUST0001113,Mary Johnson,37,USA,121750.15
CUST0001114,Carlos Diaz,68,Canada,158190.46
CUST0001115,Ahmed Bello,54,UK,27609.27
CUST0001116,David Brown,74,Canada,89888.65
CUST0001117,David Brown,38,UK,81868.96
CUST0001118,Mary Johnson,66,UAE,133820.71
CUST0001119,Fatima Ali,39,USA,31644.7
CUST0001120,Mary Johnson,24,USA,189860.93
CUST0001121,Fatima Ali,36,USA,136039.68
CUST0001122,Carlos Diaz,40,UAE,66142.43
CUST0001123,Carlos Diaz,48,USA,64832.61
CUST0001124,Wei Zhang,72,USA,59212.93
CUST0001125,Fatima Ali,54,UK,6806.31
CUST0001126,John Smith,31,Canada,11281.86
CUST0001127,Fatima Ali,56,UK,139242.12
CUST0001128,David Brown,70,Canada,92891.15
CUST0001129,Mary Johnson,24,UK,59090.62
CUST0001130,David Brown,26,UK,123478.03
CUST0001131,Wei Zhang,36,USA,197711.12
CUST0001132,Ahmed Bello,37,Canada,43994.51
CUST0001133,Wei Zhang,47,UAE,166090.12
CUST0001134,Carlos Diaz,26,UK,76304.82
CUST0001135,John Smith,49,Nigeria,64312.24
CUST0001136,Carlos Diaz,62,Nigeria,191662.67
CUST0001137,David Brown,68,UK,39041.94
CUST0001138,Fatima Ali,67,UAE,145013.6
CUST0001139,Carlos Diaz,21,UAE,152868.92
CUST0001140,Carlos Diaz,69,UK,151671.39
CUST0001141,Wei Zhang,37,Canada,184625.85
CUST0001142,Mary Johnson,28,UAE,77278.52
CUST0001143,Mary Johnson,56,UK,7847.94
CUST0001144,David Brown,74,Nigeria,190801.62
CUST0001145,Aisha Musa,69,UAE,68785.25
CUST0001146,Wei Zhang,58,Canada,2517.68
CUST0001147,Aisha Musa,52,UAE,185695.79
CUST0001148,Fatima Ali,69,UK,128542.12
CUST0001149,Aisha Musa,70,Canada,136351.94
CUST0001150,John Smith,34,Nigeria,68546.41
CUST0001151,Fatima Ali,70,USA,109519.17
CUST0001152,John Smith,59,UAE,27517.46
CUST0001153,John Smith,25,UK,161183.37
CUST0001154,Ahmed Bello,57,USA,197123.36
CUST0001155,Fatima Ali,34,Nigeria,176578.47
CUST0001156,Aisha Musa,47,Nigeria,12370.51
CUST0001157,Aisha Musa,50,UAE,171620.93
CUST0001158,John Smith,65,Canada,39198.1
CUST0001159,Fatima Ali,61,UK,125507.19
CUST0001160,David Brown,58,Nigeria,161485.79
CUST0001161,David Brown,58,UAE,148816.01
CUST0001162,Mary Johnson,70,USA,15409.14
CUST0001163,Aisha Musa,67,Canada,187335.02
CUST0001164,Aisha Musa,66,USA,11225.76
CUST0001165,Ahmed Bello,72,UAE,4077.28
CUST0001166,Carlos Diaz,29,USA,89960.87
CUST0001167,John Smith,51,USA,96103.47
CUST0001168,Aisha Musa,57,Canada,2099.11
CUST0001169,Fatima Ali,63,USA,57399.25
CUST0001170,Aisha Musa,54,UAE,198392.18
CUST0001171,Mary Johnson,55,Nigeria,13960.41
CUST0001172,Aisha Musa,32,USA,3499.61
CUST0001173,David Brown,40,USA,172688.05
CUST0001174,Wei Zhang,41,Nigeria,101432.48
CUST0001175,Mary Johnson,52,USA,143806.02
CUST0001176,Wei Zhang,48,USA,168901.49
CUST0001177,Carlos Diaz,35,UK,37445.09
CUST0001178,John Smith,53,Canada,174911.94
CUST0001179,Wei Zhang,61,UK,7903.42
CUST0001180,Wei Zhang,65,Nigeria,61883.12
CUST0001181,Wei Zhang,50,Canada,95243.34
CUST0001182,Wei Zhang,28,UK,68181.55
CUST0001183,John Smith,58,Nigeria,138497.04
CUST0001184,Wei Zhang,24,Nigeria,93072.46
CUST0001185,Fatima Ali,69,USA,160517.68
CUST0001186,Aisha Musa,26,UAE,67631.19
CUST0001187,Ahmed Bello,57,UAE,166586.41
CUST0001188,David Brown,72,USA,175430.77
CUST0001189,Mary Johnson,33,Nigeria,55970.93
CUST0001190,Aisha Musa,56,Canada,109548.48
CUST0001191,Fatima Ali,59,UK,117971.44
CUST0001192,Ahmed Bello,59,Canada,89723.8
CUST0001193,Mary Johnson,22,Canada,166616.84
CUST0001194,Mary Johnson,34,UK,116790.24
CUST0001195,Mary Johnson,74,USA,187927.64
CUST0001196,Mary Johnson,24,Canada,47172.46
CUST0001197,Wei Zhang,61,Nigeria,82163.09
CUST0001198,Mary Johnson,54,USA,198395.61
CUST0001199,Aisha Musa,22,Nigeria,174936.06
CUST0001200,John Smith,60,Nigeria,127642.93
CUST0001201,David Brown,30,UAE,99735.73
CUST0001202,Carlos Diaz,47,UAE,111960.07
CUST0001203,Aisha Musa,67,UAE,50849.61
CUST0001204,Ahmed Bello,63,Canada,111669.91
CUST0001205,Aisha Musa,22,Nigeria,56246.53
CUST0001206,Wei Zhang,55,Canada,49178.98
CUST0001207,Wei Zhang,19,USA,61397.87
CUST0001208,Carlos Diaz,22,Nigeria,87074.91
CUST0001209,Carlos Diaz,32,USA,9122.51
CUST0001210,Ahmed Bello,68,Canada,103584.24
CUST0001211,Ahmed Bello,47,UAE,144720.12
CUST0001212,John Smith,26,UAE,89774.49
CUST0001213,Wei Zhang,61,USA,10207.23
CUST0001214,Aisha Musa,54,USA,198119.36
CUST0001215,Mary Johnson,48,USA,167409.62
CUST0001216,Wei Zhang,65,UAE,10037.59
CUST0001217,Carlos Diaz,58,Canada,22930.71
CUST0001218,John Smith,63,Nigeria,43129.33
CUST0001219,Carlos Diaz,63,Nigeria,174907.29
CUST0001220,Carlos Diaz,64,Canada,105989.06
CUST0001221,Fatima Ali,42,USA,166020.32
CUST0001222,Wei Zhang,73,USA,21543.46
CUST0001223,Carlos Diaz,40,UAE,156116.55
CUST0001224,John Smith,19,UK,173161.96
CUST0001225,David Brown,64,UK,140068.37
CUST0001226,John Smith,30,USA,43914.13
CUST0001227,Ahmed Bello,61,UK,123994.69
CUST0001228,Ahmed Bello,45,UK,113846.44
CUST0001229,Carlos Diaz,29,USA,35032.69
CUST0001230,Mary Johnson,23,UK,172296.59
CUST0001231,David Brown,32,Canada,167095.32
CUST0001232,Aisha Musa,53,Canada,117437.08
CUST0001233,Aisha Musa,21,UAE,186400.94
CUST0001234,John Smith,32,UAE,156653.51
CUST0001235,Carlos Diaz,57,USA,50879.45
CUST0001236,Carlos Diaz,49,UK,67022.21
CUST0001237,Wei Zhang,22,UK,110068.97
CUST0001238,Wei Zhang,47,Nigeria,153534.95
CUST0001239,Mary Johnson,20,UAE,42648.07
CUST0001240,Wei Zhang,42,Nigeria,109463.51
CUST0001241,David Brown,50,UAE,66946.66
CUST0001242,John Smith,31,Nigeria,9520.61
CUST0001243,Fatima Ali,53,Canada,32202.01
CUST0001244,Mary Johnson,72,UK,161799.85
CUST0001245,John Smith,36,UK,185500.29
CUST0001246,David Brown,30,Canada,29622.99
CUST0001247,Ahmed Bello,28,Nigeria,145075.27
CUST0001248,Carlos Diaz,28,UK,80690.59
CUST0001249,John Smith,70,UK,189981.63
CUST0001250,John Smith,62,Nigeria,28418.44
CUST0001251,John Smith,38,UK,142762.8
CUST0001252,Mary Johnson,50,Nigeria,146755.43
CUST0001253,Wei Zhang,70,UAE,18279.07
CUST0001254,Aisha Musa,33,USA,9649.78
CUST0001255,Wei Zhang,52,UK,12941.89
CUST0001256,Aisha Musa,39,UAE,159905.8
CUST0001257,David Brown,54,Canada,123295.42
CUST0001258,Ahmed Bello,49,UAE,94150.22
CUST0001259,Aisha Musa,47,Canada,167482.92
CUST0001260,Carlos Diaz,18,UAE,173009.8
CUST0001261,John Smith,24,UAE,157030.35
CUST0001262,Ahmed Bello,42,Nigeria,181933.23
CUST0001263,Aisha Musa,54,UK,60742.73
CUST0001264,Fatima Ali,40,UK,132724.96
CUST0001265,Wei Zhang,32,Nigeria,24373.22
CUST0001266,Aisha Musa,45,UAE,88256.44
CUST0001267,Carlos Diaz,18,UK,127734.81
CUST0001268,Carlos Diaz,44,UAE,193198.61
CUST0001269,Carlos Diaz,70,UK,40787.62
CUST0001270,Wei Zhang,21,UK,177575.96
CUST0001271,Wei Zhang,63,UAE,187631.79
CUST0001272,Mary Johnson,28,Canada,155555.7
CUST0001273,Fatima Ali,36,UK,94960.46
CUST0001274,Carlos Diaz,49,UAE,189878.47
CUST0001275,Fatima Ali,36,Nigeria,4543.75
CUST0001276,John Smith,20,USA,3442.84
CUST0001277,David Brown,70,UK,126845.63
CUST0001278,Aisha Musa,29,UK,105708.52
CUST0001279,Fatima Ali,31,UAE,133918.27
CUST0001280,John Smith,63,UAE,76596.98
CUST0001281,Wei Zhang,35,USA,45883.24
CUST0001282,Mary Johnson,53,UK,139248.78
CUST0001283,Mary Johnson,72,UAE,73227.27
CUST0001284,John Smith,18,UK,145965.94
CUST0001285,Ahmed Bello,42,UK,170018.27
CUST0001286,Wei Zhang,22,USA,115340.88
CUST0001287,Mary Johnson,52,USA,52758.03
CUST0001288,Mary Johnson,21,Nigeria,53405.15
CUST0001289,David Brown,19,Nigeria,50965.67
CUST0001290,Fatima Ali,49,UK,47484.69
CUST0001291,Aisha Musa,71,Canada,22187.78
CUST0001292,Ahmed Bello,62,USA,104563.38
CUST0001293,Aisha Musa,74,UAE,107825.45
CUST0001294,Aisha Musa,52,Nigeria,93912.83
CUST0001295,John Smith,29,Nigeria,11597.7
CUST0001296,Ahmed Bello,39,Nigeria,74558.61
CUST0001297,Wei Zhang,62,Canada,108876.68
CUST0001298,Aisha Musa,61,Canada,178201.62
CUST0001299,Fatima Ali,42,Nigeria,157030.92
CUST0001300,David Brown,67,Nigeria,129785.16
CUST0001301,John Smith,19,UK,119597.51
CUST0001302,Aisha Musa,32,USA,171148.52
CUST0001303,Ahmed Bello,46,Canada,96256.4
CUST0001304,Mary Johnson,65,UK,187032.38
CUST0001305,Ahmed Bello,65,USA,113378.24
CUST0001306,Aisha Musa,51,Canada,170527.1
CUST0001307,David Brown,49,UAE,73188.11
CUST0001308,David Brown,27,UAE,81870.8
CUST0001309,Fatima Ali,63,Canada,22012.37
CUST0001310,Wei Zhang,65,UK,84040.79
CUST0001311,Fatima Ali,69,Nigeria,67520.37
CUST0001312,Aisha Musa,42,USA,35909.05
CUST0001313,John Smith,47,UAE,100403.65
CUST0001314,Fatima Ali,31,Nigeria,161740.53
CUST0001315,Aisha Musa,61,UAE,14871.67
CUST0001316,Carlos Diaz,49,UAE,164103.12
CUST0001317,Mary Johnson,74,USA,98675.69
CUST0001318,John Smith,68,Nigeria,187455.58
CUST0001319,Fatima Ali,57,UAE,81573.85
CUST0001320,John Smith,51,Canada,135856.24
CUST0001321,Aisha Musa,48,Canada,97311.08
CUST0001322,Fatima Ali,68,UAE,46108.1
CUST0001323,Wei Zhang,37,UAE,171527.54
CUST0001324,David Brown,49,Nigeria,49400.96
CUST0001325,David Brown,30,Canada,12150.28
CUST0001326,Wei Zhang,35,UK,180573.3
CUST0001327,Mary Johnson,39,Nigeria,199904.03
CUST0001328,Ahmed Bello,59,Canada,66201.76
CUST0001329,Aisha Musa,25,Nigeria,194179.0
CUST0001330,Ahmed Bello,39,Nigeria,32612.05
CUST0001331,Mary Johnson,61,UK,109304.3
CUST0001332,John Smith,45,Canada,176789.52
CUST0001333,Ahmed Bello,25,UK,74736.84
CUST0001334,Fatima Ali,23,Nigeria,177107.86
CUST0001335,David Brown,26,USA,27234.24
CUST0001336,David Brown,56,UAE,77312.32
CUST0001337,Aisha Musa,20,Canada,44723.93
CUST0001338,David Brown,24,UAE,142717.03
CUST0001339,Mary Johnson,43,USA,87605.87
CUST0001340,Fatima Ali,57,UK,19303.41
CUST0001341,John Smith,74,USA,142011.36
CUST0001342,John Smith,34,USA,97937.26
CUST0001343,David Brown,71,Nigeria,98005.25
CUST0001344,Fatima Ali,30,USA,50064.15
CUST0001345,David Brown,44,Canada,46682.24
CUST0001346,David Brown,35,UAE,24399.31
CUST0001347,Aisha Musa,28,Nigeria,38506.96
CUST0001348,Mary Johnson,57,Nigeria,13204.45
CUST0001349,Aisha Musa,67,USA,177612.63
CUST0001350,Carlos Diaz,25,UK,47827.45
CUST0001351,Fatima Ali,41,UK,80313.15
CUST0001352,Ahmed Bello,49,Nigeria,142950.86
CUST0001353,David Brown,70,UAE,139220.79
CUST0001354,Ahmed Bello,69,UK,73440.27
CUST0001355,Ahmed Bello,53,UAE,18777.41
CUST0001356,Carlos Diaz,38,UAE,25386.53
CUST0001357,Ahmed Bello,29,USA,115983.02
CUST0001358,Ahmed Bello,25,Canada,29621.37
CUST0001359,Fatima Ali,31,Nigeria,15214.3
CUST0001360,Fatima Ali,58,Nigeria,194871.39
CUST0001361,John Smith,23,Nigeria,165534.73
CUST0001362,Mary Johnson,22,Canada,98333.19
CUST0001363,Ahmed Bello,40,USA,103319.77
CUST0001364,Carlos Diaz,69,Canada,14396.11
CUST0001365,Wei Zhang,43,Nigeria,123307.57
CUST0001366,David Brown,42,UK,56728.1
CUST0001367,John Smith,62,Canada,129632.51
CUST0001368,Aisha Musa,25,UK,118826.96
CUST0001369,Mary Johnson,72,UK,86386.71
CUST0001370,John Smith,26,USA,179560.32
CUST0001371,Mary Johnson,18,Nigeria,96632.88
CUST0001372,Aisha Musa,20,UK,139892.76
CUST0001373,David Brown,23,UK,105134.63
CUST0001374,Carlos Diaz,59,UK,17629.58
CUST0001375,Ahmed Bello,35,Canada,171425.47
CUST0001376,Fatima Ali,25,USA,31876.02
CUST0001377,Fatima Ali,66,USA,71691.98
CUST0001378,Fatima Ali,59,UK,193521.75
CUST0001379,Ahmed Bello,19,Canada,65415.49
CUST0001380,Ahmed Bello,38,Canada,147149.19
CUST0001381,David Brown,57,UK,17325.46
CUST0001382,David Brown,26,UAE,182220.19
CUST0001383,Aisha Musa,46,UK,164312.3
CUST0001384,Fatima Ali,73,UAE,104222.21
CUST0001385,Mary Johnson,40,Nigeria,6926.79
CUST0001386,Carlos Diaz,74,UK,156653.44
CUST0001387,Ahmed Bello,63,Nigeria,59636.14
CUST0001388,Carlos Diaz,51,UAE,56962.85
CUST0001389,Aisha Musa,56,USA,183550.88
CUST0001390,Aisha Musa,41,UK,127773.8
CUST0001391,Aisha Musa,45,Canada,156597.27
CUST0001392,Fatima Ali,43,UK,118712.35
CUST0001393,Mary Johnson,57,USA,175852.07
CUST0001394,Wei Zhang,45,USA,114732.92
CUST0001395,David Brown,24,UK,76610.14
CUST0001396,Carlos Diaz,61,USA,108461.76
CUST0001397,Aisha Musa,18,Canada,16204.27
CUST0001398,Ahmed Bello,25,UK,30341.81
CUST0001399,Wei Zhang,58,UAE,114595.6
CUST0001400,Carlos Diaz,59,UAE,108928.97
CUST0001401,Mary Johnson,70,USA,166706.55
CUST0001402,John Smith,34,UK,113081.09
CUST0001403,Ahmed Bello,56,UAE,8165.78
CUST0001404,David Brown,47,Canada,52130.42
CUST0001405,Carlos Diaz,38,USA,189702.67
CUST0001406,Ahmed Bello,31,USA,73009.39
CUST0001407,John Smith,54,UAE,155156.21
CUST0001408,Fatima Ali,20,UAE,26890.93
CUST0001409,Carlos Diaz,37,USA,27977.72
CUST0001410,Fatima Ali,31,Nigeria,87685.27
CUST0001411,Ahmed Bello,32,UAE,160259.42
CUST0001412,Ahmed Bello,55,Nigeria,176404.51
CUST0001413,Mary Johnson,46,USA,135061.89
CUST0001414,Fatima Ali,64,UAE,58092.43
CUST0001415,Aisha Musa,27,Nigeria,80136.01
CUST0001416,Fatima Ali,19,Nigeria,144999.85
CUST0001417,Ahmed Bello,74,UK,93846.06
CUST0001418,Mary Johnson,43,USA,125084.4
CUST0001419,Mary Johnson,54,Canada,108156.66
CUST0001420,David Brown,73,UK,162601.18
CUST0001421,David Brown,64,Canada,170332.45
CUST0001422,Aisha Musa,62,Canada,153242.47
CUST0001423,Mary Johnson,38,UAE,159122.82
CUST0001424,Mary Johnson,43,Canada,154476.39
CUST0001425,Wei Zhang,30,UAE,64719.96
CUST0001426,Fatima Ali,50,Canada,131767.31
CUST0001427,John Smith,69,UK,5446.35
CUST0001428,Fatima Ali,39,USA,194462.15
CUST0001429,Fatima Ali,21,Canada,51787.55
CUST0001430,Aisha Musa,50,USA,122088.37
CUST0001431,David Brown,20,Canada,24663.73
CUST0001432,Wei Zhang,42,UAE,174000.09
CUST0001433,Mary Johnson,64,USA,160732.46
CUST0001434,Fatima Ali,53,USA,65311.12
CUST0001435,Wei Zhang,50,USA,179780.21
CUST0001436,John Smith,57,USA,195045.13
CUST0001437,David Brown,26,Canada,17647.56
CUST0001438,Ahmed Bello,43,UAE,120399.25
CUST0001439,Aisha Musa,61,UAE,39537.09
CUST0001440,David Brown,55,USA,22219.09
CUST0001441,Carlos Diaz,71,UK,64823.86
CUST0001442,Ahmed Bello,73,Canada,186090.82
CUST0001443,Ahmed Bello,26,Nigeria,192355.8
CUST0001444,Fatima Ali,38,Nigeria,93854.97
CUST0001445,Fatima Ali,51,UAE,192412.52
CUST0001446,Wei Zhang,42,UAE,165012.1
CUST0001447,John Smith,52,UK,109671.99
CUST0001448,John Smith,72,Canada,14258.74
CUST0001449,Mary Johnson,41,UAE,5246.04
CUST0001450,Mary Johnson,56,Canada,10439.92
CUST0001451,Wei Zhang,72,Canada,41542.9
CUST0001452,John Smith,54,UAE,13964.25
CUST0001453,Ahmed Bello,19,Nigeria,7369.63
CUST0001454,Aisha Musa,31,USA,98907.78
CUST0001455,David Brown,45,UAE,100549.86
CUST0001456,Carlos Diaz,26,UK,19808.83
CUST0001457,Ahmed Bello,72,UK,91909.51
CUST0001458,Aisha Musa,42,USA,53847.2
CUST0001459,Aisha Musa,47,Nigeria,140164.48
CUST0001460,Wei Zhang,43,Nigeria,10157.49
CUST0001461,Wei Zhang,40,USA,21692.56
CUST0001462,David Brown,63,USA,95243.09
CUST0001463,Wei Zhang,54,UK,165167.51
CUST0001464,Carlos Diaz,23,USA,163982.64
CUST0001465,Fatima Ali,40,USA,20792.58
CUST0001466,David Brown,50,UAE,44123.66
CUST0001467,Wei Zhang,51,UAE,180804.15
CUST0001468,David Brown,72,UK,93391.11
CUST0001469,Fatima Ali,60,UK,155648.73
CUST0001470,Wei Zhang,68,UAE,124138.23
CUST0001471,Mary Johnson,65,USA,150238.67
CUST0001472,Aisha Musa,66,Nigeria,75959.62
CUST0001473,Ahmed Bello,30,USA,11688.39
CUST0001474,Fatima Ali,23,Canada,135933.44
CUST0001475,Fatima Ali,38,UAE,158773.05
CUST0001476,David Brown,28,Nigeria,72440.79
CUST0001477,Wei Zhang,47,UK,128774.05
CUST0001478,Carlos Diaz,51,USA,70797.39
CUST0001479,Mary Johnson,71,Nigeria,4276.94
CUST0001480,David Brown,19,Canada,1254.74
CUST0001481,Mary Johnson,42,Nigeria,182886.33
CUST0001482,John Smith,63,USA,72240.01
CUST0001483,Fatima Ali,41,Nigeria,161225.56
CUST0001484,Mary Johnson,35,UAE,192196.59
CUST0001485,Carlos Diaz,43,Nigeria,137156.35
CUST0001486,Wei Zhang,66,Canada,108197.41
CUST0001487,Fatima Ali,42,Nigeria,95541.73
CUST0001488,Mary Johnson,59,UK,77802.98
CUST0001489,John Smith,71,UAE,95991.39
CUST0001490,Mary Johnson,52,Nigeria,71158.31
CUST0001491,Fatima Ali,44,Canada,41751.05
CUST0001492,Ahmed Bello,52,USA,56304.36
CUST0001493,Mary Johnson,38,USA,61126.46
CUST0001494,Fatima Ali,37,UK,92471.97
CUST0001495,Aisha Musa,46,Nigeria,101643.84
CUST0001496,John Smith,41,USA,173655.19
CUST0001497,Mary Johnson,65,UAE,136730.64
CUST0001498,Aisha Musa,62,USA,53699.43
CUST0001499,David Brown,26,Canada,158406.66
CUST0001500,Mary Johnson,39,UAE,158707.71
CUST0001501,Wei Zhang,55,UK,194631.95
CUST0001502,John Smith,23,Nigeria,11379.04
CUST0001503,Carlos Diaz,19,UK,28080.91
CUST0001504,Carlos Diaz,47,UAE,54683.49
CUST0001505,David Brown,41,USA,11772.0
CUST0001506,Ahmed Bello,29,USA,37085.09
CUST0001507,Mary Johnson,23,UAE,2256.37
CUST0001508,Fatima Ali,54,UK,147707.27
CUST0001509,Fatima Ali,52,UK,130561.96
CUST0001510,Mary Johnson,71,UAE,132466.8
CUST0001511,Mary Johnson,29,UK,41257.42
CUST0001512,Aisha Musa,68,Nigeria,71062.16
CUST0001513,Aisha Musa,42,Canada,34171.2
CUST0001514,Carlos Diaz,56,Nigeria,194105.32
CUST0001515,Carlos Diaz,63,USA,31858.88
CUST0001516,John Smith,32,Nigeria,104251.51
CUST0001517,David Brown,46,Nigeria,176591.28
CUST0001518,Mary Johnson,67,UAE,51427.38
CUST0001519,John Smith,32,UAE,179784.84
CUST0001520,John Smith,43,USA,75281.43
CUST0001521,Wei Zhang,31,UK,139875.89
CUST0001522,Carlos Diaz,52,Nigeria,100995.47
CUST0001523,Ahmed Bello,64,USA,54489.43
CUST0001524,Ahmed Bello,28,UK,168111.74
CUST0001525,Aisha Musa,61,Nigeria,14167.67
CUST0001526,Aisha Musa,44,Nigeria,162786.18
CUST0001527,Mary Johnson,32,Nigeria,23383.49
CUST0001528,Mary Johnson,28,USA,71124.68
CUST0001529,David Brown,56,UAE,55867.25
CUST0001530,Ahmed Bello,27,UK,125819.17
CUST0001531,Ahmed Bello,66,UAE,145159.24
CUST0001532,David Brown,58,UK,154265.09
CUST0001533,David Brown,68,Canada,30909.09
CUST0001534,Ahmed Bello,72,Nigeria,111666.48
CUST0001535,Mary Johnson,47,UK,191363.29
CUST0001536,Mary Johnson,58,USA,20436.08
CUST0001537,Mary Johnson,32,UK,118224.18
CUST0001538,Aisha Musa,51,Nigeria,198427.25
CUST0001539,Carlos Diaz,27,UAE,31023.13
CUST0001540,Wei Zhang,60,USA,41687.01
CUST0001541,David Brown,54,Nigeria,16579.05
CUST0001542,Aisha Musa,27,UK,20250.25
CUST0001543,Wei Zhang,23,Canada,51197.76
CUST0001544,David Brown,58,Nigeria,169503.94
CUST0001545,Carlos Diaz,73,UK,161969.64
CUST0001546,Carlos Diaz,74,Canada,24861.57
CUST0001547,Aisha Musa,23,USA,173662.05
CUST0001548,David Brown,58,Nigeria,169960.37
CUST0001549,Fatima Ali,63,Canada,35580.31
CUST0001550,Carlos Diaz,45,Nigeria,162672.14
CUST0001551,David Brown,58,UK,154713.64
CUST0001552,Mary Johnson,47,UAE,97204.79
CUST0001553,David Brown,35,UK,98787.56
CUST0001554,Ahmed Bello,54,UAE,149626.48
CUST0001555,Aisha Musa,47,Nigeria,156499.72
CUST0001556,Aisha Musa,51,Canada,85293.51
CUST0001557,Mary Johnson,29,Canada,160081.35
CUST0001558,Fatima Ali,26,Nigeria,174646.0
CUST0001559,Aisha Musa,70,UAE,163041.59
CUST0001560,Carlos Diaz,72,USA,135852.64
CUST0001561,Ahmed Bello,30,UAE,42596.07
CUST0001562,Wei Zhang,37,Canada,81868.11
CUST0001563,Fatima Ali,72,Nigeria,159327.11
CUST0001564,Aisha Musa,33,Nigeria,35582.11
CUST0001565,Ahmed Bello,64,Nigeria,60419.53
CUST0001566,David Brown,32,Nigeria,157177.37
CUST0001567,Mary Johnson,52,Nigeria,180431.36
CUST0001568,Mary Johnson,39,UAE,89198.34
CUST0001569,Fatima Ali,67,Nigeria,147440.25
CUST0001570,Aisha Musa,52,Canada,192752.42
CUST0001571,Wei Zhang,34,UK,80774.49
CUST0001572,Mary Johnson,58,Nigeria,79865.09
CUST0001573,Wei Zhang,18,UK,7647.02
CUST0001574,Carlos Diaz,38,UAE,45510.51
CUST0001575,Wei Zhang,67,USA,15535.13
CUST0001576,Fatima Ali,19,USA,165984.07
CUST0001577,Wei Zhang,64,UK,111673.1
CUST0001578,Aisha Musa,70,UK,166083.05
CUST0001579,Aisha Musa,27,UK,98274.11
CUST0001580,Carlos Diaz,52,UAE,42187.04
CUST0001581,David Brown,52,UAE,60595.01
CUST0001582,Wei Zhang,41,UAE,160080.97
CUST0001583,Fatima Ali,51,Canada,57419.09
CUST0001584,Carlos Diaz,37,UK,76833.79
CUST0001585,Carlos Diaz,29,Canada,93700.03
CUST0001586,John Smith,35,UAE,27812.2
CUST0001587,David Brown,54,UK,170163.75
CUST0001588,Carlos Diaz,49,UK,41152.68
CUST0001589,John Smith,28,Nigeria,48778.68
CUST0001590,Aisha Musa,36,Canada,132758.96
CUST0001591,Mary Johnson,36,Nigeria,114102.19
CUST0001592,Wei Zhang,21,USA,160135.12
CUST0001593,David Brown,51,Canada,49900.76
CUST0001594,Wei Zhang,40,UAE,35027.25
CUST0001595,Ahmed Bello,39,UK,121648.14
CUST0001596,Mary Johnson,68,USA,74906.7
CUST0001597,David Brown,62,UAE,102106.4
CUST0001598,Mary Johnson,34,Nigeria,104017.83
CUST0001599,Mary Johnson,35,Canada,85255.46
CUST0001600,Aisha Musa,44,Nigeria,142774.93
CUST0001601,Mary Johnson,69,Nigeria,136352.83
CUST0001602,David Brown,46,Canada,147626.78
CUST0001603,Mary Johnson,68,Nigeria,21491.83
CUST0001604,John Smith,60,UAE,86397.82
CUST0001605,Mary Johnson,41,Canada,49764.18
CUST0001606,Aisha Musa,32,Nigeria,167215.38
CUST0001607,Carlos Diaz,43,USA,4804.25
CUST0001608,David Brown,74,Canada,51940.99
CUST0001609,John Smith,48,UAE,100537.79
CUST0001610,Wei Zhang,69,UK,58811.14
CUST0001611,John Smith,22,UAE,38955.82
CUST0001612,David Brown,70,Nigeria,165685.3
CUST0001613,Aisha Musa,52,UAE,64324.33
CUST0001614,Aisha Musa,67,USA,53181.38
CUST0001615,Aisha Musa,62,UAE,162974.81
CUST0001616,Ahmed Bello,39,Canada,28281.02
CUST0001617,Wei Zhang,26,UAE,167308.34
CUST0001618,Aisha Musa,25,Nigeria,191566.05
CUST0001619,Aisha Musa,46,UAE,9732.54
CUST0001620,John Smith,37,Canada,181095.26
CUST0001621,Fatima Ali,25,Nigeria,40714.75
CUST0001622,Aisha Musa,24,Canada,142756.04
CUST0001623,John Smith,26,USA,61122.9
CUST0001624,Ahmed Bello,38,UK,2726.42
CUST0001625,Ahmed Bello,63,Canada,84077.93
CUST0001626,Wei Zhang,67,Canada,50423.3
CUST0001627,Aisha Musa,34,UK,180332.78
CUST0001628,Ahmed Bello,68,UAE,79403.59
CUST0001629,Aisha Musa,34,UK,46796.45
CUST0001630,John Smith,23,Canada,50794.55
CUST0001631,Wei Zhang,41,USA,184423.68
CUST0001632,Ahmed Bello,63,Nigeria,16999.84
CUST0001633,Aisha Musa,38,UK,151762.47
CUST0001634,Aisha Musa,62,UK,166603.18
CUST0001635,Wei Zhang,21,UAE,102482.14
CUST0001636,Ahmed Bello,19,Nigeria,76506.08
CUST0001637,Wei Zhang,73,Nigeria,112933.57
CUST0001638,David Brown,22,Nigeria,146523.93
CUST0001639,Fatima Ali,54,UAE,80241.51
CUST0001640,Ahmed Bello,64,UAE,56937.14
